de,plx,ra,vmag,absmag
6.70861426,3.13,146.54183697,5.8,28.277721957931142
39.47388559,2.05,94.43741858,6.72,28.27876904506714
-52.42536561,2.24,105.85253058,6.53,28.281240310821094
-43.4989745,1.83,133.55321391,6.97,28.282255289885672
-56.41038485,3.49,117.2780096,5.57,28.284127312453244
24.05352412,8.57,57.29054669,3.62,28.284903917874765
-64.24905176,3.23,160.96339384,5.74,28.28601239566368
-1.1497257,2.33,63.40894148,6.45,28.286779343385334
-54.75337214,1.96,144.86085141,6.83,28.29128032286203
-7.23372781,5.4,130.91825129,4.63,28.291968951945552
-47.1702583,1.97,32.97633594,6.82,28.292331334115776
-48.57293357,3.04,134.48155402,5.88,28.294368005307728
38.61496884,2.8,44.50971566,6.06,28.29579006258824
-55.80242862,2.75,136.64183582,6.1,28.29666337386284
-23.81397243,2.44,153.53740135,6.36,28.29694931622026
-66.98466678,2.64,157.53671877,6.19,28.29801977793842
14.72200346,2.51,96.36739843,6.3,28.29836878997606
-8.15818115,3.75,97.95861449,5.43,28.300156167035123
-11.81732932,2.49,95.27262116,6.32,28.300996915544044
31.53573771,2.47,3.77886512,6.34,28.30348494412649
52.35179769,4.1,45.21743352,5.24,28.3039190042606
-3.49583881,1.84,121.24436455,6.98,28.30408917363087
-48.35909798,3.0,133.16090445,5.92,28.30560634996464
68.68526545,4.65,29.00001575,4.97,28.307264599223117
-4.59739332,2.69,96.64352725,6.16,28.308761293695447
-17.14235156,2.25,79.20109543,6.55,28.310912781388186
45.52626916,3.7,165.06123415,5.47,28.311008438570145
-8.40682482,2.97,105.09900277,5.95,28.31378207684227
-8.65868335,18.4,141.8968826,1.99,28.31408907957715
-35.11378822,3.26,126.99760675,5.75,28.31608799405392
15.53528821,1.96,105.07532192,6.86,28.32128053267038
8.40785463,1.97,72.51506553,6.85,28.322331067086967
-54.36073163,2.67,86.80552101,6.19,28.322556426173428
-58.36190438,3.08,142.59772226,5.88,28.32275364322462
47.87147012,3.86,58.99232459,5.39,28.32293633088598
1.91448227,4.14,113.0247923,5.24,28.325001406745436
38.84053298,10.03,46.29373754,3.32,28.326504540555405
-62.83637455,2.61,121.17891287,6.25,28.333202449496238
13.89963175,4.08,86.92877017,5.28,28.33330098470553
-11.55686168,3.23,111.96526084,5.79,28.336012586398542
21.70483596,3.16,76.98097847,5.84,28.338435624729314
-1.03571938,2.63,83.51620482,6.24,28.339778608138225
-25.37299496,2.12,155.33976946,6.71,28.341679225673673
20.33239439,2.15,152.33179602,6.68,28.342192224337527
81.9589877,1.99,28.92661563,6.85,28.34426529719664
-17.81653327,5.07,355.44082263,4.82,28.34504004189316
-45.19111481,3.43,130.14690182,5.67,28.34647071883391
14.76852318,6.1,91.89300774,4.42,28.346649217434567
4.49804766,2.29,99.00044307,6.55,28.349177566356595
22.1414715,2.06,111.91892864,6.78,28.349336251442708
43.2680761,6.49,354.53407969,4.29,28.351223369307345
-26.65676332,2.23,106.74996075,6.61,28.351524467425477
10.95184577,4.39,105.90863811,5.14,28.352322401704015
-16.72584331,2.67,85.42297149,6.22,28.35255615914462
40.57710624,4.79,25.14501739,4.96,28.361677587971784
-18.33103329,1.97,118.52993653,6.89,28.362331028939995
-47.54989551,1.99,131.58089635,6.87,28.364265278123153
-3.40668776,2.0,121.92222573,6.86,28.36515011194288
64.24758084,4.01,12.68155194,5.35,28.365721891730416
-0.01233696,2.65,83.62203574,6.25,28.3662294479123
-25.84788229,2.29,60.89119499,6.57,28.36917754728311
-38.3706896,2.39,128.33278556,6.48,28.37198961921738
37.79109742,1.97,41.8654498,6.9,28.37233125782183
-49.97686927,2.54,119.80129013,6.35,28.374168455205506
12.00661101,5.82,112.44909205,4.55,28.374615178069376
-6.63373929,2.31,58.28485839,6.56,28.37805978854524
-44.95374351,4.59,67.70874038,5.07,28.379063671582436
-56.76979718,5.97,131.67733004,4.5,28.379871579369475
-27.33214512,2.18,127.36484807,6.69,28.382282591839157
-55.54060541,2.17,120.56471815,6.7,28.38229855495356
-14.37023813,2.47,75.96718238,6.42,28.383484867832546
16.44510093,2.93,7.05288647,6.05,28.38433834205441
-26.62349762,2.66,359.28384615,6.26,28.38440848218609
-72.25660192,3.69,171.04657107,5.55,28.385132055261813
-45.21586305,3.03,119.75754809,5.98,28.38721314115294
3.21857862,1.93,126.98177339,6.96,28.38778652428371
-17.8494151,2.5,84.81761707,6.4,28.38970013881448
19.79057155,3.36,93.00557898,5.76,28.391696548099098
14.92891664,2.19,82.89885747,6.69,28.39222068825657
-40.44755087,2.48,133.46151651,6.42,28.39225849721321
4.08992539,14.82,45.56991279,2.54,28.394240935368924
-15.26385208,4.82,115.09671685,4.98,28.395235287648454
-46.48591091,2.45,123.71352105,6.45,28.395830273439238
7.31698612,2.58,104.83408286,6.34,28.39809861827495
-48.26083007,2.51,151.89887481,6.4,28.398368694608628
-8.58951324,3.63,137.1758002,5.6,28.39953309833171
16.43795912,3.42,144.2607944,5.73,28.40013059785923
37.15913399,2.12,93.37706181,6.77,28.401679168453214
-44.15094757,2.54,132.95852355,6.38,28.404168665013856
-16.24890678,3.54,122.36891634,5.66,28.405016134202647
11.67370866,1.92,359.96374383,6.99,28.406505866212818
12.5469402,2.24,132.16478053,6.66,28.411239948424853
16.15906775,4.66,108.34277923,5.07,28.41192968405489
-30.28453466,2.67,119.09468059,6.28,28.41255657876132
-61.87957075,2.84,97.7943764,6.15,28.41659173005268
23.44216777,2.28,96.38578362,6.63,28.419674322290035
74.37212887,2.09,16.20781995,6.82,28.420731513144002
-17.70641289,2.13,146.21487067,6.78,28.421898343773137
-20.74914438,3.57,142.30272565,5.66,28.42334088742846
-54.09035638,2.36,103.1959395,6.56,28.424559861198134
-36.49684165,3.38,114.68293452,5.78,28.424583784783145
-13.14817605,2.84,97.64536676,6.16,28.426591482097358
-12.57433214,3.66,59.87555244,5.61,28.427405611469002
-74.49338395,2.95,159.81640749,6.08,28.429110038770098
-1.16917313,2.08,84.5572304,6.84,28.43031674785696
53.50645031,12.72,46.19912598,2.91,28.43243568799509
-69.43773364,2.61,161.87756549,6.35,28.433202354128806
-29.48515314,3.71,359.866257,5.59,28.43686972304917
24.1134484,8.8,56.21884811,3.72,28.442413436451144
-65.58970507,4.86,92.81256272,5.01,28.443181634892888
-53.21196039,3.57,128.02072039,5.68,28.443340868354973
10.63211638,2.93,125.98003581,6.11,28.44433828483395
38.13180775,2.93,45.04950134,6.11,28.44433828483395
77.91627546,3.03,30.73767498,6.04,28.447213083932482
64.51540275,2.43,355.58722466,6.52,28.44803140866234
11.00885807,2.58,111.67173733,6.39,28.448098332172655
-40.35396993,3.82,92.54341638,5.54,28.4503167385204
46.41317736,2.4,359.69344326,6.55,28.45105648566993
-1.50718617,1.96,85.23486904,6.99,28.45128017027414
2.35316729,2.66,81.15042015,6.33,28.454408177010308
-39.5625967,3.9,158.80364609,5.5,28.455323088287596
16.90425503,2.01,114.27388896,6.94,28.455980334128064
-30.91771061,2.52,118.80777774,6.45,28.457002496823492
-21.81229045,3.5,91.7396542,5.74,28.46033999293158
74.84758739,4.06,11.94174879,5.42,28.4626302136293
-42.15310407,4.01,126.46634614,5.45,28.465721796362985
-64.3694363,3.23,21.27198122,5.92,28.46601270083946
-49.62704326,2.96,88.67134853,6.11,28.466458716867287
-4.41015757,2.06,130.6541295,6.9,28.46933613700179
-7.43481174,2.68,82.5864708,6.33,28.470673948021105
-45.56175868,2.09,130.77869853,6.87,28.470731227041707
-20.71530624,3.12,64.56697503,6.0,28.470772890512677
-57.27308497,2.18,139.6039007,6.78,28.472282744427048
-41.02110416,1.98,15.82717938,6.99,28.473325743453444
37.27780093,3.29,28.97697359,5.89,28.47597933112363
-47.45981597,2.33,161.42103489,6.64,28.476779400605793
35.60821238,2.04,23.47634787,6.93,28.478150624969118
-26.02215399,3.22,3.42591849,5.94,28.47927943506094
-4.81403616,2.91,84.47244552,6.16,28.479464856464023
-5.21110831,3.91,99.14720939,5.52,28.48088381562864
-10.12376711,2.56,105.98941087,6.44,28.48119983532834
68.67690293,2.11,94.91247402,6.86,28.481412302145344
2.96062129,2.18,120.53126157,6.79,28.482282496471726
-10.326657,3.52,112.34212843,5.75,28.482713305685994
2.4538989,3.11,148.05112987,6.02,28.483801852884053
-4.6292514,2.93,11.35043331,6.15,28.484338246686978
29.6565862,3.74,123.28697716,5.62,28.48435790215665
-22.11906969,2.46,105.08068707,6.53,28.48467577908632
-25.77840876,2.71,102.65400772,6.32,28.48484665667999
40.67244066,4.48,111.03529509,5.23,28.486390098357663
51.57145327,2.84,12.89079551,6.22,28.4865914248769
42.00521805,3.12,126.1781942,6.02,28.49077287143919
-55.61898042,2.22,163.65469316,6.76,28.491765129217672
33.13693491,2.14,90.06009878,6.84,28.49206912588229
-22.51953536,3.3,116.80232686,5.9,28.49256976344574
-9.06468041,2.59,33.47313991,6.43,28.49649857686773
13.07440776,2.52,134.8620529,6.49,28.49700245867652
-35.32884907,2.58,171.99443796,6.44,28.49809852290752
-5.41504121,2.3,155.2799244,6.69,28.49863919238376
-20.15843758,2.73,105.03452285,6.32,28.500813422115964
-40.55952157,2.1,77.51003968,6.89,28.501096241645378
49.50901919,5.84,52.34179296,4.67,28.502064368629494
11.01175145,2.19,113.36456615,6.8,28.502220821770976
-61.40015059,6.15,59.68640623,4.56,28.50437555536474
-19.21483605,2.59,97.54922429,6.44,28.506498805749565
39.90258791,4.3,99.70494411,5.34,28.507342526856206
14.44339484,2.25,87.70273463,6.75,28.510912590653323
-51.33844426,2.23,119.04813586,6.77,28.511524314837587
-46.90876865,2.89,140.91571525,6.21,28.51448933082717
-12.1017353,6.56,56.53542672,4.43,28.514519006309072
24.56098741,2.6,353.98308975,6.44,28.514866717508934
-3.07410498,2.43,98.59026776,6.59,28.51803158032372
-9.22370303,2.5,141.81104547,6.53,28.519700253255397
-61.26955684,2.17,162.66683684,6.84,28.522298898276315
3.39866539,6.99,130.80619315,4.3,28.522385998391247
-34.14070792,3.35,111.67696453,5.9,28.52522406879924
-61.89478514,2.32,59.99719543,6.7,28.52743967132986
-35.87729557,4.07,118.54588048,5.48,28.527972156839656
60.45352679,2.57,92.80680923,6.48,28.529665579409233
47.94741495,3.42,4.28766746,5.86,28.53013071230015
-48.68440955,3.75,122.28964371,5.66,28.53015618610861
61.99921551,2.26,50.32937881,6.76,28.53054241555175
-59.22935883,5.25,134.24344613,4.93,28.53079634540977
-12.55968565,2.22,97.85099209,6.8,28.5317650910707
61.83106347,4.27,6.19786908,5.38,28.532139479917234
-29.74367063,2.19,102.21075832,6.83,28.532220554742167
-73.08091865,4.12,142.90134667,5.46,28.534486058048532
1.40764674,2.46,83.48993773,6.58,28.534675492984025
54.58515228,4.82,163.39382839,5.12,28.53523515413405
-79.78330226,3.26,160.46490038,5.97,28.53608778424557
-21.88208368,2.06,124.18564923,6.97,28.53933583182601
-13.46383951,2.25,149.12898196,6.78,28.540912800461673
23.77427792,13.01,146.4629267,2.97,28.541386549637046
60.55137091,3.57,25.83223958,5.78,28.5433412498247
-18.93268628,6.62,3.66013628,4.44,28.544289966913198
-4.42432372,2.89,83.84298392,6.24,28.544489063798363
36.74742945,2.44,147.36843158,6.61,28.54694931622026
2.85629071,5.25,171.98429124,4.95,28.550796326336283
39.6546596,2.62,75.09672824,6.46,28.551506399979225
-25.36478805,5.92,114.57519746,4.69,28.55160861885657
3.11142128,4.35,108.58360689,5.36,28.552446370731133
-56.6666315,2.47,72.26985215,6.59,28.55348494412649
-50.87141943,2.93,43.52696642,6.22,28.554337941511196
-3.64286765,2.71,155.88609768,6.39,28.55484635150421
73.7072001,2.6,81.24763705,6.48,28.55486667936196
-74.89439024,4.52,139.35504716,5.28,28.555692374750127
37.72413814,3.56,17.79287081,5.8,28.557250145757806
-23.61779673,2.51,122.08068343,6.56,28.558368542020737
2.1651121,2.23,121.44878231,6.82,28.56152450557245
-29.46301021,3.47,132.50934024,5.86,28.56164752543519
-2.49784438,2.13,81.16825637,6.92,28.561898210258732
-35.93046744,2.15,132.59731999,6.9,28.562192491366336
17.8175894,4.95,29.33763922,5.09,28.563026063627785
-69.1018253,3.0,149.24932341,6.18,28.56560610200932
-39.5402754,2.45,101.51344372,6.62,28.565830349733183
25.91418673,2.72,104.86639602,6.4,28.57284463845882
9.61326949,2.35,83.8033155,6.72,28.57533901352029
6.48323806,3.07,14.9569784,6.14,28.575691696723556
52.50230919,3.29,16.00995036,5.99,28.575979235756197
-64.40453515,3.71,356.05010877,5.73,28.576869589534766
20.84097045,3.13,353.48124572,6.1,28.577721671828847
4.01197792,2.62,80.3304491,6.49,28.581506132950416
37.58026421,4.04,55.28267183,5.55,28.581906995837905
-13.85867594,7.4,41.03064356,4.24,28.58615839778722
-59.87525692,2.65,161.93472992,6.47,28.58622923810395
51.42871249,4.22,108.34747243,5.46,28.58656218504636
-31.92146922,3.16,358.81906097,6.09,28.588435624729314
-19.16600403,4.59,91.92345906,5.28,28.58906370972941
-40.57579889,9.46,118.05435622,3.71,28.589455728935242
-35.30830091,8.4,130.02556894,3.97,28.591396360332276
23.20441036,2.97,85.8312438,6.23,28.59378228665062
-62.15936923,6.65,60.2241876,4.48,28.594108276762675
-19.24500094,6.9,122.2568477,4.4,28.594245579097894
-58.42127405,2.46,148.6411979,6.64,28.594675435763566
60.88425174,2.46,69.56268608,6.64,28.594675435763566
31.27784047,3.46,145.39627242,5.9,28.595380613334854
-78.60781379,7.89,158.86757668,4.11,28.595385112843417
-8.11956287,2.14,64.87910549,6.95,28.602068782559535
16.20291318,3.52,102.45768904,5.87,28.602713191245076
-40.34987312,3.08,100.30905681,6.16,28.60275337619581
-51.72745683,4.84,126.38058013,5.18,28.60422670506431
24.46195525,3.04,59.35993764,6.19,28.60436794808727
-5.98280807,3.59,110.60582057,5.83,28.605472114741985
-43.17399229,3.26,135.09276114,6.04,28.606087955906947
-20.27226037,3.51,93.78500463,5.88,28.606535690931963
-37.37461575,2.44,124.55335174,6.67,28.6069492589998
58.41741346,4.78,96.70366348,5.21,28.607139616565348
14.25077828,6.02,73.13318214,4.71,28.607982487592178
-9.74859459,3.31,127.21252354,6.01,28.609140160287467
36.70319636,5.81,73.15833005,4.79,28.61088060245606
22.51385027,14.07,95.73996302,2.87,28.611470325649396
-38.3080602,5.68,114.86397492,4.84,28.611741765554818
2.58607253,2.16,24.58294363,6.94,28.6122688993622
-36.36377387,4.31,118.26464297,5.44,28.61238637924558
34.07861018,2.75,159.46782433,6.42,28.61666354552422
-5.72208135,4.78,105.48497076,5.22,28.617139368610026
-20.95036098,2.43,127.22262147,6.69,28.618031484956287
-4.36404861,2.58,83.87948633,6.56,28.6180984084666
-41.70293783,2.26,118.50922265,6.85,28.620542091302482
44.48850971,4.97,9.1936292,5.14,28.621781718527323
15.35015382,2.13,85.07854712,6.98,28.621898153038273
32.55888351,2.38,100.68764428,6.74,28.622884660905946
16.16253239,2.47,125.63289874,6.66,28.62348463895071
0.46717846,3.38,73.71128549,5.98,28.624583594048282
-35.27372401,2.75,62.69118936,6.43,28.626663297568896
28.60787346,24.89,81.57290804,1.65,28.630124405961073
-3.95729662,3.82,7.50980355,5.72,28.630316566859022
-58.13322837,2.49,126.37614508,6.65,28.6309968392501
-67.26340855,2.24,152.58846594,6.88,28.631240215453662
23.14098449,3.1,117.14019136,6.18,28.636808230777532
1.03705465,3.56,77.93896,5.88,28.63725006946386
22.41348359,3.16,63.21353012,6.14,28.63843533862702
-23.74521609,5.15,158.50371309,5.08,28.63903610916539
24.71212042,2.78,154.75309046,6.42,28.64022403361484
-26.58961727,4.27,142.47716139,5.49,28.64213913659448
0.91833824,2.48,151.88892919,6.67,28.64225849721321
30.53524601,2.16,87.04774951,6.97,28.64226863233339
-38.72413106,3.72,133.20008562,5.79,28.642714678021512
8.89240989,7.5,63.88352173,4.27,28.64530629791397
8.04427686,6.21,150.05343468,4.68,28.645457842595476
-62.77197869,2.53,3.58669233,6.63,28.645602695849973
-45.83454842,3.61,123.599493,5.86,28.647536080001316
41.4994335,13.11,155.58251355,3.06,28.648013344380324
-16.34433285,3.37,159.0694889,6.01,28.648149659562517
-39.62866145,3.22,73.72840898,6.11,28.649279511354884
-17.33113549,2.5,107.85490913,6.66,28.649699890859157
12.80825741,3.89,89.72184012,5.7,28.64974787450901
52.88578953,2.39,25.91155778,6.76,28.65198982902573
-45.28352716,3.86,148.57361875,5.72,28.652936254592035
58.97239085,4.86,76.53524887,5.22,28.653181196202702
1.29824815,2.81,82.00612814,6.41,28.65353140279676
-18.23745713,7.03,99.47260802,4.42,28.654776766230928
-15.63325876,8.11,105.93955493,4.11,28.655104312671448
44.50554219,2.53,101.19415053,6.64,28.65560244789465
24.36785796,9.06,56.45663804,3.87,28.65564097453953
6.66088598,4.18,48.10987466,5.55,28.655881510485443
58.54890978,5.67,352.50799782,4.89,28.657915190207156
59.12036441,2.64,74.28982801,6.55,28.658019911452826
-23.50144054,2.43,105.41502903,6.73,28.658031446809314
14.02170696,4.57,145.93292295,5.36,28.65958121547746
4.2365855,3.21,134.15432348,6.13,28.662525302338253
-30.94550599,3.67,20.87903356,5.84,28.663330519049246
42.10230026,2.45,36.01148065,6.72,28.66583025436575
-43.53404958,2.59,80.15388044,6.6,28.666498653161675
0.18175177,2.52,140.15282478,6.66,28.667002534970464
33.59988271,2.63,56.96942782,6.57,28.669779008681438
18.24420389,2.4,82.91327118,6.77,28.67105627586158
-10.57028535,2.97,144.94759513,6.31,28.673782210356674
7.05258385,2.65,94.24352085,6.56,28.67622939069184
-64.03360643,2.92,87.84625475,6.35,28.676914218685393
44.23168903,5.86,33.30558667,4.84,28.679488282190288
-32.03045378,3.89,98.16241008,5.73,28.67974808431736
-44.9919384,2.49,130.39547698,6.7,28.680996553147803
56.74147744,4.79,138.95753521,5.28,28.68167775963316
72.40729324,3.44,125.16798187,6.0,28.68279224904073
-57.57776219,2.97,138.89470968,6.32,28.68378243923851
50.43386115,4.73,116.01744892,5.31,28.68430565527086
-61.14499827,2.44,109.8846561,6.75,28.686949182705856
54.14376822,3.06,124.56587279,6.26,28.688607320755256
-25.96541642,6.25,140.37332838,4.71,28.689400124902093
-19.43774845,2.28,111.39059663,6.9,28.68967430321655
-67.18534976,5.97,78.43927858,4.81,28.689871522149016
48.10365477,3.75,52.65388405,5.82,28.690156510357877
-37.57606333,2.78,35.77750969,6.47,28.690223747512544
-44.63217873,2.86,115.34051593,6.41,28.691829933484115
41.89208424,2.2,29.13406327,6.98,28.692113470348616
3.60236429,3.52,104.73761182,5.96,28.692713343832967
29.90363622,2.85,77.9096236,6.42,28.694224303750318
-66.67543873,2.84,73.37703998,6.43,28.69659146302387
4.88211155,2.92,50.91247448,6.37,28.696914199611907
43.94655192,2.44,7.80376689,6.76,28.696949411587692
14.9415367,4.65,138.80781962,5.36,28.69726494254587
49.20571509,2.32,54.61218708,6.87,28.697439747623804
-51.56498143,2.74,60.06469277,6.51,28.698753050620972
1.21070165,2.21,166.50936056,6.98,28.70196142507924
-50.19606698,4.33,123.39261076,5.52,28.702439424482478
59.9080759,3.04,62.3649005,6.29,28.704367852719837
-78.30001167,3.04,75.05536691,6.29,28.704367852719837
9.42601738,2.45,126.25444469,6.76,28.705830693055937
-51.72558824,2.7,72.86262071,6.55,28.706819049959808
-63.56750271,6.02,120.08320513,4.81,28.707982392224746
3.8257547,2.3,6.56869008,6.9,28.708639230530732
-4.49417472,2.68,83.84110614,6.57,28.710674195976427
-61.0994652,2.49,119.06573292,6.73,28.710996762956153
-16.38587725,4.49,62.32431793,5.45,28.71123140363733
73.9180101,4.66,120.04898399,5.37,28.711929397952595
58.75343124,3.21,10.62920567,6.18,28.712525016235958
-44.37222081,3.88,168.31120754,5.77,28.714158673001272
-2.88166059,2.54,83.5621116,6.69,28.714168607793397
-7.78053784,5.21,3.61496786,5.13,28.714188746879472
8.86632545,3.07,124.38191524,6.28,28.71569204004631
44.0492644,2.59,22.05156434,6.65,28.716498843896538
-0.15981294,4.03,80.92628584,5.69,28.716525401030268
0.40363429,2.33,110.12946983,6.88,28.716779648561115
-8.96998497,4.96,68.54913224,5.24,28.717408170313554
-30.09203601,2.27,98.7260582,6.94,28.720129325036115
-63.68317619,3.05,95.75615393,6.3,28.721499353591177
13.77126983,3.15,115.1966087,6.23,28.721552853832563
-24.96058078,3.36,106.71868219,6.09,28.721696471805153
-5.17135066,4.41,74.10078852,5.5,28.722192872254553
-36.0924871,2.48,57.33934761,6.75,28.722258420919264
61.51529221,5.53,94.47846658,5.01,28.723625967830312
-66.4897181,3.83,52.71534366,5.81,28.725993769423425
64.76900885,2.59,86.55260283,6.66,28.726498595941216
-36.54439953,3.61,108.10762542,5.94,28.72753600370737
-42.67421801,5.22,172.14627993,5.14,28.728352294260148
-32.37129738,3.96,97.16351878,5.74,28.728475721718517
-14.23189027,3.28,74.43618811,6.15,28.72936929505108
-1.16307844,4.99,56.12711667,5.24,28.730502399677306
53.68638628,2.4,353.14579315,6.83,28.731056218641122
-20.05799253,4.21,5.44264511,5.61,28.731410632420122
-33.0070446,5.95,6.98213606,4.86,28.732584892584317
-47.44146376,2.85,136.02412427,6.46,28.734224265603345
-31.08364341,2.71,108.44681424,6.57,28.73484665667999
59.34455497,2.88,136.67982863,6.44,28.736962582378574
-40.8932956,3.87,106.77952459,5.8,28.738554951672274
-2.44769895,3.25,2.05038298,6.18,28.739416633299808
74.08000986,2.5,59.15136351,6.75,28.739700043447048
-2.48449705,6.34,165.45695372,4.73,28.74044636077829
23.69645378,2.48,63.61009999,6.77,28.742258401845778
-0.27598684,4.35,96.8149602,5.55,28.74244642795159
16.36672132,2.72,91.73263865,6.57,28.742844714752767
-27.28781183,4.08,166.48978075,5.69,28.74330083211764
60.02360903,2.85,359.38965858,6.47,28.744224017648023
-56.22936472,2.46,114.65570114,6.79,28.744675531130998
-27.53752364,3.2,104.42765274,6.22,28.745749714216497
1.46273239,3.29,136.74977358,6.16,28.745979312050142
1.08035555,2.65,94.08781454,6.63,28.746229562353218
-61.99306715,2.33,140.13274912,6.91,28.746779381532306
-25.85853691,6.69,137.01190516,4.62,28.747130493003553
-10.78540651,3.45,68.34202729,6.06,28.74909544822157
41.80466344,5.08,80.45168832,5.22,28.74931831904175
-5.73041469,3.09,49.09046225,6.3,28.74979252761249
-72.60269387,7.18,136.28679299,4.47,28.750621959517247
12.69356775,2.86,101.47583193,6.47,28.751829876263656
-5.21069726,4.41,55.15972132,5.53,28.752193082062902
47.16092308,2.48,43.50404067,6.78,28.752258630727614
-51.4026336,5.28,105.21460498,5.14,28.753169565482345
-47.89072855,3.23,119.33365125,6.21,28.756012662692488
-68.21038528,2.58,163.19366915,6.7,28.758098274952197
-59.32377833,3.82,162.3519019,5.85,28.76031668129994
-7.72072277,2.26,142.05528919,6.99,28.760541957788078
47.09553693,2.86,29.4967917,6.48,28.761830105145492
69.37839766,2.67,67.46631561,6.63,28.762556483393887
28.9922356,4.63,14.4589515,5.44,28.767905066029975
60.7031946,2.51,0.57381667,6.77,28.76836858016771
2.44570842,3.63,17.63982219,5.97,28.76953298389079
-1.1442206,6.28,13.25204382,4.78,28.769798501075567
-63.39957018,5.2,76.89171306,5.19,28.770016695787078
-47.92010179,2.4,124.33159413,6.87,28.77105618049415
-58.7243202,3.27,131.27312609,6.2,28.772738559967056
3.76451254,2.97,95.8270415,6.41,28.773782114989242
-74.93700232,4.58,73.79641541,5.47,28.774327144085873
49.06293148,5.72,52.01270885,4.99,28.776979835472112
34.26428615,2.51,39.25964806,6.78,28.778368809049546
5.50392957,2.69,128.63836728,6.63,28.778761560724256
-54.35175032,2.42,141.72221584,6.86,28.779077031965045
32.96188784,2.28,25.60031881,6.99,28.77967397896728
-58.20823622,2.41,74.50827536,6.87,28.7800851758592
38.34456671,4.0,115.06134304,5.77,28.78029993762061
9.18566295,11.23,124.12895101,3.53,28.7818986642016
-20.90293608,3.93,57.14884582,5.81,28.781962731597787
76.7182744,2.55,38.62715194,6.75,28.782700861649488
-17.52487866,2.61,109.82673611,6.7,28.783202258761374
43.36793799,2.54,81.91332879,6.76,28.784168779454774
41.69457318,2.53,29.48484304,6.77,28.78560256233557
-57.85262854,2.96,136.19998116,6.43,28.786458411691505
-68.21164561,3.1,130.97635905,6.33,28.786808326144964
17.93817634,2.51,52.838046,6.79,28.788368561094224
78.13471252,3.22,146.37899948,6.25,28.78927937784048
-13.87248328,2.5,29.87925803,6.8,28.78970023418191
-84.99402068,4.0,3.3314522,5.78,28.790300166502448
-67.84155199,4.41,33.56042796,5.57,28.79219304391593
-9.40469979,2.47,117.83535293,6.83,28.793484715244656
15.23175994,3.81,9.19713232,5.89,28.794624712308444
44.2970548,4.71,41.02149224,5.43,28.795104381616277
-56.7225967,3.46,116.39800467,6.1,28.79538042259999
-40.70107679,2.84,117.30963083,6.53,28.796591844493598
-55.80886875,2.64,132.93986813,6.69,28.79801977793842
-47.01297678,2.31,116.89672586,6.98,28.798059864839185
76.10615009,2.58,65.33161482,6.74,28.798098236805224
44.42903532,3.96,354.38346323,5.81,28.798475893379894
-1.18465438,7.11,142.99556148,4.54,28.79934800630917
9.31350996,4.04,357.83856042,5.77,28.801906786029555
-55.56970109,5.11,138.5751025,5.26,28.80210478633426
-19.52664927,2.61,112.50901656,6.72,28.803202239687888
-47.94036979,2.47,16.09960224,6.84,28.80348494412649
-46.97504226,3.97,45.73267366,5.81,28.803952492298762
-47.24104812,2.54,127.91521078,6.78,28.804168760381287
-84.75116435,2.33,28.92446139,6.97,28.806779324311847
-14.42599569,5.08,101.7128908,5.28,28.809318738658448
34.50794569,2.57,90.10210889,6.76,28.809665789217583
65.74535775,4.0,39.40002834,5.8,28.81030014742896
36.09322401,3.67,164.88641202,5.99,28.81333013757952
-13.50824471,14.75,59.50720862,2.97,28.813960130195863
-2.62177612,2.6,25.19315221,6.74,28.81486643140664
-6.73889608,4.18,68.47804057,5.71,28.815881357897553
52.48190794,2.34,57.60447535,6.97,28.816078997686027
35.53833749,3.43,133.48208292,6.14,28.81647050902556
-8.82382948,11.26,4.85701265,3.56,28.817691939514948
-32.50434791,2.43,87.28042147,6.89,28.818031294221424
-27.57782197,2.58,71.06367724,6.76,28.818098694568896
-14.44076528,2.87,114.41168716,6.53,28.819409606966758
-22.85919757,3.7,111.92891065,5.98,28.82100866745198
15.14297247,2.98,110.02849829,6.45,28.82108114361779
29.51242509,3.65,91.59349085,6.01,28.82146460796007
-58.63093533,3.05,115.54259877,6.4,28.821499258223746
-3.88902523,3.15,96.44641262,6.33,28.82155275846513
47.863963,4.29,11.10927611,5.66,28.822286289077468
-11.77426082,4.37,88.68160633,5.62,28.82240701359468
22.95697545,8.14,70.56126452,4.27,28.823122096985912
-40.98659824,2.93,132.98167158,6.49,28.82433792243771
-41.95983905,3.04,67.03948044,6.41,28.82436773827892
40.37736879,2.65,25.65452871,6.71,28.826229486059272
60.33653242,2.42,58.00027752,6.91,28.82907674586275
-71.31432608,5.08,75.67918703,5.3,28.82931871958496
-40.73618197,2.57,119.10055412,6.78,28.829665770144096
-12.290452,6.17,36.48755111,4.88,28.831425961493245
46.27398621,3.95,104.13358487,5.85,28.83298540903348
-46.28697285,2.51,41.31943956,6.84,28.838368751829087
-42.87047953,2.83,90.212634,6.58,28.838932042863526
-13.18897894,2.41,111.64928274,6.93,28.84008511863874
1.02498206,3.12,163.05704676,6.37,28.84077277607176
-35.25886111,4.02,97.80457202,5.82,28.841130426834873
17.96226766,4.88,81.79203649,5.4,28.842099256348696
31.32532196,5.95,353.48813881,4.97,28.842584549261563
-31.60322623,2.37,161.88921037,6.97,28.843741415479236
-25.50420137,2.66,135.78678624,6.72,28.844408043495903
-23.59152139,6.56,145.32094152,4.76,28.844519406852285
